,artist,song,text
29,Def Leppard,Make Love Like A Man,"Make love like a man  
I'm a man  
That's what I am, uh!  
  
C'mon  
All you girls 'round the world  
Lookin' for a guy who's a real go getter  
Every guy grab a girl  
Love her like a man, make her feel a lot better  
  
Everybody  
You want it, I'm the one  
I got it, I'm Mr. Fun  
You need it, I'm Captain Cool, yeah  
Come get it, and I've come for you c'mon  
  
Don't call me Gigolo  
Don't call me Casanova  
Just call me on the phone  
And baby come on over  
When you need someone  
When you need someone to  
  
Make love like a man  
I'm a man  
That's what I am, yeah  
Make love like a man  
Your kinda man  
That's what I am  
  
Every day, every night  
Take her little heart 'til it beats like a hammer  
Do it good, do it right  
Crazy little girl gonna stutter 'n' stammer  
  
[Repeat Bridge]  
[Repeat Chorus]  
  
Gimme some rock 'n' roll  
Little bit of rock 'n' roll  
It's gotta be rock 'n' roll  
Little bit of rock 'n' roll  
  
Little bit of love goes a long, long way  
Gotta get it on if you really want to get her  
Never ever wait it's a little to late  
Love her like a man, make her feel a lot better  
  
You want it, yeah baby  
I got it, why not  
You need it, oh-oh  
Come get it, oh come on  
  
[Repeat Bridge]  
[Repeat Chorus]  
  
Make love like a man  
I'm a man, that's what I am baby  
Make love like a man  
I'm a man, that's what I am  
Hey, get it while you can  
I want to be your man  
Baby understand  
I'm a mmmmmmmmmman!!  
Make love like a man  
Oh, you love her like a man  
She's gonna feel a lot better  
And that's a fact!

"
30,Def Leppard,Medicine Man,"I'm the doctor, I can mend your broken heart  
I'm the healer, I could take you right back to the start  
  
So if you wanna take the chance well you better be sure  
Baby, I'm the medicine man, I've got the cure  
I'm the medicine man  
  
I will make you the kinda girl that feels no pain  
I can take you and put you back together again  
  
So if you wanna jump on board well you better be sure  
Baby, I'm the medicine man, I've got the cure  
  
I'm the medicine man  
That's what I am  
Doing what I can  
Cause I'm the medicine man  
  
Listen, lady, don't make me drive you outta your mind  
Cause together this remedy's not hard to find  
So if you wanna take the chance and I'm damn sure that you do  
Baby, I'm the medicine man  
Now the rest's up to you  
  
I'm the medicine man  
That's what I am  
Doing what I can  
Cause I'm the medicine man  
  
Medicine man, medicine man

"
31,Def Leppard,"Mirror, Mirror (Look Into My Eyes)","Mirror mirror  
Just watchin' with your eye of glass  
You're just a fortune wheel  
With something that I want to ask  
  
Mirror mirror  
Got my fate lyin' in your hands  
You're the fool, you're the juggler  
Hangman and lover, you're not like no other  
  
Take a look into my eyes  
Tell me what you see  
Take a look into my eyes  
Tell me is it true?  
Take a look into my eyes  
Oh when I look at you  
Take a look into my eyes  
Tell me is it me?  
Is it really me?  
  
Mirror mirror  
Gotta know just what you see  
My crystal ball  
You're lookin' so sly and so sleazy  
  
Mirror mirror  
Hangin' there with that crack in your eye  
You make me stumble, make me blind  
Time after time and line by line  
  
[Chorus]  
  
Mirror mirror  
Oh tell me  
You're the fool, you're the juggler  
I ain't met a lover, you're like no other  
  
Take a look into my eyes  
Tell me what you see  
Take a look into my eyes  
Tell me is it true?  
Take a look into my eyes  
Oh it just can't last  
Take a look into my eyes  
Gonna have to smash the glass  
  
Take a look into my eyes  
Take a look into my eyes  
Take a look  
Take a look into my eyes  
Oh yeah  
Take a look into my eyes  
Take a look into my eyes  
Take a look into my eyes  
Take a look into my eyes  
Take a look  
Take a look into my eyes  
Look into my eyes  
Take a look into my eyes  
Tell me if it's me  
Baby, baby, baby, baby  
Baby, baby, baby, baby

"
32,Def Leppard,Miss You In A Heartbeat,"I believe, that there's something deep inside  
That shouldn't be from time to time.  
I sure found out, for love was such a crime.  
The more you care, the more you fall.  
  
No need to worry, no need to turn away  
Cause it don't matter, anyway, baby  
  
[Chorus]  
Oooh, I miss you in a heartbeat.  
Oooh, I miss you right away.  
Oooh, I miss you in a heartbeat.  
It ain't love, if it don't feel that way.  
Oh, no.  
  
When we touch, I just lose my self control,  
A sad sensation I can't hide.  
To love is easy, it ain't easy to walk away.  
I keep the faith and there's a reason why.  
Yeah.  
  
No need to worry, no need to turn away  
Cause it don't matter, anyway, baby  
  
[Chorus]  
  
Now, I ain't big on promises, I'll be true to you.  
I'll do 'bout anything, yeah,  
For some one like, baby for you.  
  
(Oooh)  
I miss you in a heartbeat.  
(Oooh)  
Yeah, I'd miss you right away.  
(Oooh)  
Oh, miss you in a heartbeat.  
(I miss you in a heartbeat.)  
Cause it ain't love if it don't feel that way.

"
33,Def Leppard,Move With Me Slowly,"I'm lost in imagination  
Still contemplate animation  
I just groove on your breathing  
I do it all for you  
  
You've got a problem witcha boyfriend  
He don't squeeze you right  
He got you facedown and waiting, baby  
Keep you waiting all night  
So do me a favour  
  
Won't you  
Move with me slowly  
Get too close to me  
Move with me slowly  
Just like we're meant to be  
Just like we're meant to be  
  
Hey say sister  
You're dreaming  
You got stars in your eyes  
A little conscious behavior  
Is gonna cut  
You down to size  
  
You hear me knocking  
So let me in  
When your blood runs cold  
And your love wears thin  
It's over passion  
It's under the skin  
If love ain't a miracle  
It sure ain't a sin  
So let me in  
  
Take me to the city  
Take me on my knees  
Take me anyway  
You find me baby  
I've got this love disease  
And there ain't nothin'  
I can do

"
34,Def Leppard,Nine Lives,"Is your luck enough  
Is your touch enough  
C'mon girl  
Can you keep it up  
Is your bluff enough  
  
Are you tough enough  
Is your stuff enough  
Can you start it up  
Are you sharp enough  
Let it roll, let em go, let em fly  
Took a chance on a chance  
But the aces were high  
Get it on, give it up, give it in  
You stole the wages of sin  
Got to be in it to win  
  
[Chorus]  
Nine lives, nine times to die  
I've been bitten once - Tim McGraw  
But I won't be twice shy - Tim McGraw  
Nine lives, nine times to die  
Come on and show me your hand  
Cause it's your time to cry  
  
Have you lost your touch  
Are the stakes too much  
Did you spin the wheel  
And could you close a deal.  
Yeah, yeah!  
Let it roll, let em go, give em style  
Took a chance on a chance  
But the deuces were wild  
Get it on, give it up, give it in  
You stole the wages of sin  
Cause you're in it to win  
  
[Chorus]  
Nine lives, nine times to die  
I've been bitten once  
But I won't be twice shy  
Nine lives, nine times to die  
Come on and show me your hand - Tim McGraw  
Cause it's your turn to cry - Tim McGraw  
  
Hey!  
  
Let it roll, let em go, let em fly  
Took a chance on a chance  
But the aces were high  
Get it on, give it up, give it in  
You stole the wages of sin  
Got to be in it to win  
  
[Chorus]  
  
Nine lives, nine times to die  
I've been bitten once  
But I won't be shy twice  
Nine lives, nine times to die  
It's Russian roulette  
With every roll of your dice  
  
And nine lives is all we're gonna get?  
I said all we're gonna get yeah?  
Nine lives, nine times to die  
You've just bitten less than your nine lives.

"
35,Def Leppard,No Matter What,"No matter what you are  
I will always be with you  
Doesn't matter what you do girl  
Ooh girl with you  
No matter what you do  
I will always be around  
Won't you tell me what you found girl  
Ooh girl, oh won't you  
  
Knock down the old brick wall  
And be a part of it all  
Nothing to say  
Nothing to see  
Nothing to do  
  
If you would give me all  
As I would give it to you  
Nothing would be  
Nothing would be  
Nothing would be  
  
No matter where you go  
There will always be a place  
Can't you see it in my face girl  
Oh girl won't you  
  
Yeah  
  
Knock down the old brick wall  
And be a part of it all  
Nothing to say  
Nothing to see  
Nothing to do  
  
If you would give me all  
As I would give it to you  
Nothing would be  
Nothing would be  
Nothing would be  
  
No matter what you are  
I will always be with you  
Doesn't matter what you do girl  
Ooh girl with you  
  
Ooh girl, you girl, I want you  
Ooh girl, you girl, I want you

"
36,Def Leppard,Only The Good Die Young,"I saw you on a screen  
An icon, a legend, a king  
I heard it in a song  
That's still goin' strong  
  
A shooting star across the sky  
You kiss the earth and say goodbye  
  
[Chorus]  
Only the good die young  
Only the good die young  
Crashing into the sun  
Only the good die young  
  
But they'll always be here  
  
I saw you in a dream  
Fallin' apart at the seams  
I heard it in your voice  
That you had no choice  
  
'Cos genius is a heavy load  
That leads you down the lonely road  
But love never dies  
  
[Chorus]  
  
Living inside our hearts and minds  
Shining like a diamond in the sky  
You take me so far away  
  
A shooting star across the sky  
You kiss the earth and say goodbye  
  
[Chorus]  
  
Only the good die young  
Only the good die young

"
37,Def Leppard,Pearl Of Euphoria,"Your price, name the time  
The suspect or the crime  
The shadow of my gun  
Get down or you can run  
  
Feed the demon, kiss the flame, feel your desire  
Empty room, turn the key  
You're never alone  
When you're with me  
  
Temptation, break the vow  
Cut flesh from the sacred cow  
Unchain the tiger, kiss the flame, feel your desire  
Feed the demon, kiss the flame, feel your desire  
  
Soaked in fear, the curtain falls  
Religion within these walls  
Mystify my soul beliefs  
Confession is my release  
  
Feed the demon, kiss the flame, feel your desire  
Unchain the tiger, crucify, feed your desire  
Pearl of euphoria  
Pearl of euphoria

"
38,Def Leppard,Personal Property,"She's a gold-plated lover  
Twenty-four carat cool  
She can walk on water  
She can walk in my room  
She's a one man woman  
and it's a one man race  
She's got a kiss like fire  
She burns the lips right off my face  
  
It's finder's keepers  
Loser's gonna weep  
She's personal, property  
Sealed 'n' stamped  
Money in the bank  
She's private  
For my eyes only  
  
[Chorus]  
She's personal property  
Personal property  
Personal service, personal touch  
Exclusively mine, thank you so much  
She's a heart stoppin', brain thuddin'  
Blood pumpin', knee tremblin'  
Spine crushin', tongue tyin'  
Personal property  
And she belongs to me  
  
She won't fall for nothin'  
She's much more than cute  
Don't mind why' window shoppin', that's all right  
But you ain't gonna taste  
My forbidden fruit  
  
Adios, au revoir,  
Wiedersehen, goodbye  
She's personal property  
Off limits, out of bounds  
Under lock 'n' key  
Confidential  
For my eyes only  
  
She's personal property  
Personal property  
Personal service, personal touch  
Exclusively mine, thank you so much  
She's a heart stoppin', brain thuddin'  
Blood pumpin', knee tremblin'  
Spine crushin', tongue tyin'  
  
She's mine, yeah  
  
Now I don't mind you guys checkin' her out  
You can whistle like a wolf  
Or you can mess around  
But let me tell you the secret  
Of the sweet life  
If you want to stay healthy, man  
Take my advice  
You better kit the road, Jack  
And don't come back!  
  
You could be king of the jungle  
Or you could swing in the rain  
But she don't need no monkey, not my babe  
Cause I'm her Tarzan and she's my Jane  
  
[Chorus]  
  
And she's mine  
She belongs to me

"
