,artist,song,text
34,Dusty Springfield,All Cried Out,"I stayed up crying all night (all night)  
I knew the end was in sight (in sight)  
And now you're walking out on me (on me)  
You're wondering where the little tears can be (can be)  
Well, baby  
  
I'm all cried out, I'm all cried out  
All my little tears are all dried out, oh yeah  
Now, that you say we're through  
I'm all cried out over you  
  
Last night I knew we were through (we're through)  
It hurt 'cause I still loved you (loved you)  
Went home and couldn't fall asleep (asleep)  
Cause sleep just won't come into eyes that weep (that weep)  
And that's why  
  
I'm all cried out, I'm all cried out  
All my little tears are all dried out, oh yeah  
Now that you say we're through  
I'm all cried out over you, oh yeah  
  
I'm all cried out  
I just can't cry no more, no, no  
No, no, no, no, oh  
All cried out  
And that's why  
  
I'm all cried out, yes I'm all cried out  
All my little tears are all dried out, oh yeah  
Now that you say we're through  
I'm all cried out over you  
  
Listen to me when I'm a-going to say  
I'm all cried out, yeah, over you  
Listen to me when I'm a-telling you  
I'm all cried out, yeah, over you  
Over you

"
35,Dusty Springfield,Angels,"The further you get, the better you see  
Ooh yeah, it all goes on and on, infinitely  
The closer you are, the better you see  
Oh, within, within, there is infinity  
Worlds within worlds within worlds within worlds  
  
Let your soul take you higher  
There are no bounds  
Let your soul take you higher  
(chase your fire)  
(out of love, with empty souls)  
  
Oh look back from the stars and see we are dust  
It all goes on and on and we are the dust  
So why don't we laugh, and why-  
Why don't we sing...  
In endless chords and harmonies  
We're angels, dancing 'round  
  
Let your soul take you higher  
There are no bounds  
Let your soul take you higher  
(chase your fire)  
(out of love, with empty souls)

"
36,Dusty Springfield,Another Night,"Find me a rose that never fades and dies  
And I'll show you a man who never, ever cheats and lies  
Find me a star and if you can prove  
The star you've found just never disappears  
I'll show you a man who'll never, never, ever, ever bring you tears  
  
[Chorus]  
Another night, when I'm all alone  
Another night without him  
Another night, when I stay at home  
And worry so about him  
Oh, I love him  
And my love makes me cry  
I need him  
If he doesn't come back  
I know I'll surely die  
  
Find me a cloud that never brings you rain  
And I'll show you a man who never, ever brings you pain  
Find me a bird and if you can prove the bird you've found  
Has wings and still can't fly  
I'll show you a man  
Who'll never, never, ever, ever leave you high and dry  
  
[Chorus]  
  
And he'll never, never, never, never leave you high and dry  
Another night when I'm all alone  
Another night without him  
Another night when I stay at home  
And worry so about him  
Another night  
Another night, yeah  
I'm so alone baby  
Another night  
I can't stand it, ah  
I can't stand it

"
37,Dusty Springfield,Any Other Fool,"I couldn't see paradise right before my eyes  
When I had you here by my side  
I didn't know that no one else  
Could ever take your place  
But, now I know  
I know that I should have stayed  
And seeing you tonight  
I only wonder why I ever said, goodbye  
Any other fool would never walk away  
Even a fool would still be there holding you  
Any other fool would know I never  
Should have let you go  
I had it all as any fool could see  
Any other fool but me, oh, ahh, oh  
Anyone else never would have let the feeling die  
Anyone else would have fought to keep it alive  
If they were in my shoes, they'd know the love we had  
Was love too good to lose  
Any other fool would never walk away  
Even a fool would still be there holding you  
Oh, any other fool would know  
I never should have let you go  
I had it all when you were loving me  
I had it all as any fool could see  
Any other fool but me, oh, oh, oh  
I had it all when you were loving me  
I had it all as any fool could see  
Any other fool but me  
Any other fool would never walk away  
Even a fool would still be there holding you  
Oh, any other fool would know  
Never should have let you go  
Had it all as any fool could see  
Any other fool but me  
Oh, oh, oh  
Even a fool would still be there holding you  
Any other fool would know  
I never should have let you go  
I had it all as any fool could see  

"
38,Dusty Springfield,Anyone Who Had A Heart,"Anyone who ever loved  
Could look at me  
And know that I love you  
Anyone who ever dreamed  
Could look at me  
And know I dream of you  
Knowing I love you so  
  
Anyone who had a heart  
Would take me in his arms and love me too  
You couldn't really have a heart  
And hurt me like you hurt me  
And be so untrue  
What am I to do?  
  
Every time you go away  
I always say this time it's goodbye, dear  
Loving you the way I do, I take you back  
Without you I'd die, dear  
Knowing I love you so  
  
Anyone who had a heart  
Would take me in his arms and love me too  
You couldn't really have a heart  
And hurt me like you hurt me  
And be so untrue  
What am I to do?  
  
Knowing I love you so  
Anyone who had a heart  
Would take me in his arms and love me too  
You couldn't really have a heart  
And hurt me like you hurt me  
And be so untrue  
  
Anyone who had a heart could love me too  
Anyone who had a heart would surely take me  
In his arms and always love me  
Why won't you?  
  
Anyone who had a heart would love me too, yeah  
Anyone who had a heart would simply take me  
In his arms and always love me  
Why won't you?  
  
Anyone who had a heart would love me too

"
39,Dusty Springfield,Bad Case Of The Blues,"Such a bad case of the blues  
  
I thought that you would be  
A little different when it came to lovin' me  
Now, I see I was living a dream  
'Cause all I do is cry and kiss your love goodbye  
  
Got a bad case of the blues  
It's what I get from lovin' you  
Such a bad case of the blues  
It's what I get from lovin' you  
  
I thought that I would never see  
How it feels to live a life of misery  
I don't have anything to look forward to  
But miss the love I've lost and pay the loser's cost  
  
Got a bad case of the blues  
It's what I get from lovin' you  
Such a bad case of the blues  
It's what I get from lovin' you  
  
Now all I do is cry  
And kiss your love goodbye, hey  
  
Got a bad case of the blues  
It's what I get from lovin' you, babe  
Such a bad case of the blues  
It's what I get from lovin' you  
  
Got a bad case of the blues  
It's what I get from lovin' you  
Such a bad case of the blues  
It's what I get from lovin' you, yeah  
  
Got a bad case of the blues  
It's what I get from lovin' you, babe  
Such a bad case of the blues  
It's what I get from lovin' you

"
40,Dusty Springfield,Born This Way,"Some people know what they want to be  
Some people see what they want to see  
Everyday needs some kind of dream  
But the complexities of life escape to an ideal scene, yeah  
  
People try to tell you how to live your life  
Let the blind lead the blind  
Well, that's all right  
So make up your mind  
The fool or the wise  
There are things in this life  
Which you can't compromise  
  
Break away  
And take the time to know your mind  
And leave it all behind you  
And say  
That's the way I am  
  
Yeah I was born this way  
Can't you see it in my eyes  
Yeah, heah, heah  
Oh, I was born this way  
Can't you feel it in your heart  
Yeah, heah, heah, oh  
  
It's not always easy to disagree  
Don't make excuses for what you see  
There's one thing in life  
I have no doubt  
You're on the way up  
On the way out, baby, oh  
  
Some people see what's gonna be  
But they hide in a corner  
From reality  
Sometimes you're up  
And sometimes you're down  
You can't spend your whole life  
Just fooling around  
  
Break away  
And take the time to break the ties  
And leave it all behind you and say  
That's the way I am  
  
Yeah I was born this way  
Can't you see it in my eyes  
Yeah, heah, heah  
Oh, I was born this way  
Can't you feel it in your heart and say  
Yeah, heah, heah, oh  
  
In this world  
There's a love that's unspoken  
Letting go  
Reaching out  
Then it's time to search your heart  
And stop, it's you  
Learn to love yourself  
Respect yourself  
Say that's the way I am  
  
Say, I was born this way  
Yeah, yeah, why

"
41,Dusty Springfield,Brand New Me,"This is my same old coat  
And my same old shoes  
I was the same old me  
With the same old blues  
And then you touched my life  
Just by holding my hand  
And oh I look in the mirror and see  
A brand new girl, a brand new voice  
And a brand new smile  
Boy since I found you  
I've got a brand new style  
  
Just because of you boy  
Just because of you  
I've got the same old friends  
They got the same old  
I tell the same old jokes  
Get the same old grins  
Now the joke's on you  
It happened somehow with you  
Every day of my life is as fresh as morning dew  
And you know I love you boy  
  
I go to the same old places  
To see the same old faces  
Look at the same old skies  
See them all with brand new lives  
You get all the credit baby  
'Cause I love you baby

"
42,Dusty Springfield,Chained To A Memory,"Why am I chained to a memory?  
Why does the thought of you still torture me?  
When will I find someone to set me free?  
So I won't be chained to a memory, mmm  
  
Why am I chained to the hurt I knew?  
Each day the thought of something so cruel to do  
Where in this world will I escape from you?  
So I won't be chained to a memory  
  
Your letters threw them on the fire  
Your pictures out the window  
All that I could find that reminded me of you  
I threw them all away  
  
I get up in the morning  
I'm pacing the floor  
Like I'm expecting you to walk in the door  
I keep forgetting I won't see you anymore  
Guess I'm doomed to be chained to a memory  
  
Oh, yes I am  
I get up in the morning  
I'm pacing the floor  
Like I'm expecting you to walk in the door  
I keep forgetting I won't see you anymore  
Guess I'm doomed to be chained to a memory  
Yes I am

"
43,Dusty Springfield,Come Back To Me,"Hear my voice  
Where you are  
Take a train  
Steal a car  
Hop a freight  
Grab a star  
Come back to me  
  
Catch a plane  
Catch a breeze  
On your hands  
On your knees  
Swim or fly  
Darling please  
Come back to me  
  
On your mark  
Now get set  
Hop a mule  
Hop a jet  
In a towel wringing wet  
I don't care  
This is where you should be  
  
From the hills to the shore  
Ride the wind to my door  
Turn the highways to dust  
Break the law if you must  
Move the world  
Only just come back to me  
  
Must I yell 'til I'm blue?  
Where are you and will you  
Come back to me?  
Have you gone to the moon  
Or the corner saloon?  
In Rome or Rangoon  
I'm a wreck  
Where in heck can you be?  
  
In a crate  
In a trunk  
Half asleep  
Roaring drunk  
In a rolls or a van  
Anyway that you can  
I'd be so nice to come home to  
Lover come back  
Come back to me

"
